model_level,objective,candidate_id,full_r2,baseline_r2,best_single_r2
d2,o_min,m058527_o_min_ord14_rk00013,0.2573006695467377,0.2369244826572131,0.2623057318178667
d2,o_min,m060523_o_min_ord16_rk00009,0.2572730965482357,0.2369244826572131,0.2623057318178667
d2,o_min,m067532_o_min_ord23_rk00018,0.25724251222426686,0.2369244826572131,0.2623057318178667
d2,o_min,m063531_o_min_ord19_rk00017,0.25713849772970043,0.2369244826572131,0.2623057318178667
d2,o_min,m062521_o_min_ord18_rk00007,0.25709410553456835,0.2369244826572131,0.2623057318178667
d2,o_min,m048523_o_min_ord4_rk00009,0.25706305565113496,0.2369244826572131,0.2623057318178667
d2,o_min,m048519_o_min_ord4_rk00005,0.25699221147621765,0.2369244826572131,0.2623057318178667
d2,o_min,m052531_o_min_ord8_rk00017,0.25693073654412224,0.2369244826572131,0.2623057318178667
d2,o_min,m051520_o_min_ord7_rk00006,0.2567419866758166,0.2369244826572131,0.2623057318178667
d2,o_min,m058533_o_min_ord14_rk00019,0.256636241589533,0.2369244826572131,0.2623057318178667
d2,o_min,m052532_o_min_ord8_rk00018,0.2565370809681442,0.2369244826572131,0.2623057318178667
d2,o_min,m056517_o_min_ord12_rk00003,0.25639229543370334,0.2369244826572131,0.2623057318178667
d2,o_min,m063523_o_min_ord19_rk00009,0.2563186770175374,0.2369244826572131,0.2623057318178667
d2,o_max,m025007_o_max_ord28_rk00008,0.2649521423681267,0.2369244826572131,0.2623057318178667
d2,o_max,m025003_o_max_ord28_rk00004,0.26450921418150397,0.2369244826572131,0.2623057318178667
d2,o_max,m023006_o_max_ord26_rk00007,0.26437075282574485,0.2369244826572131,0.2623057318178667
d2,o_max,m023009_o_max_ord26_rk00010,0.2637688791522751,0.2369244826572131,0.2623057318178667
d2,o_max,m026018_o_max_ord29_rk00019,0.26329200955469023,0.2369244826572131,0.2623057318178667
d2,o_max,m025002_o_max_ord28_rk00003,0.2629900318852172,0.2369244826572131,0.2623057318178667
d2,o_max,m026005_o_max_ord29_rk00006,0.2615130711254695,0.2369244826572131,0.2623057318178667
d2,o_max,m026007_o_max_ord29_rk00008,0.2612671177928111,0.2369244826572131,0.2623057318178667
d2,o_max,m026012_o_max_ord29_rk00013,0.26125950617746607,0.2369244826572131,0.2623057318178667
d2,o_max,m027008_o_max_ord30_rk00009,0.2611120204106049,0.2369244826572131,0.2623057318178667
d2,o_max,m025017_o_max_ord28_rk00018,0.26098437728929347,0.2369244826572131,0.2623057318178667
d2,o_max,m021015_o_max_ord24_rk00016,0.26096639664365706,0.2369244826572131,0.2623057318178667
d2,o_max,m026017_o_max_ord29_rk00018,0.2609119177139697,0.2369244826572131,0.2623057318178667
d2,o_max,m018017_o_max_ord21_rk00018,0.26040644082353936,0.2369244826572131,0.2623057318178667
d2,o_max,m022014_o_max_ord25_rk00015,0.2603367695939732,0.2369244826572131,0.2623057318178667
d2,o_max,m022010_o_max_ord25_rk00011,0.2602138098636002,0.2369244826572131,0.2623057318178667
d2,o_max,m020013_o_max_ord23_rk00014,0.2600328382069157,0.2369244826572131,0.2623057318178667
d2,o_max,m027019_o_max_ord30_rk00020,0.25854356787844823,0.2369244826572131,0.2623057318178667
