objective,rung,model_id,model_rank,global_oof_r2,order,variable,domain
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,direct_dem_est,Democracy
o_min,xgb_tree_d3,m072528_o_min_ord28_rk00014,9,0.2602806851567073,28,Average share of green area in city/ urban area,Green space access
o_min,xgb_tree_d3,m048529_o_min_ord4_rk00015,10,0.26026390523969123,4,PM2.5,Air Pollution
o_min,xgb_tree_d3,m048529_o_min_ord4_rk00015,10,0.26026390523969123,4,Black carbon (BC) emissions,Air Pollution
o_min,xgb_tree_d3,m048529_o_min_ord4_rk00015,10,0.26026390523969123,4,mean_temp_o,Temperature
o_min,xgb_tree_d3,m048529_o_min_ord4_rk00015,10,0.26026390523969123,4,Electricity_demand (kWh),Socioeconomic
o_min,xgb_tree_d3,m048517_o_min_ord4_rk00003,11,0.2601147951983991,4,PM2.5,Air Pollution
o_min,xgb_tree_d3,m048517_o_min_ord4_rk00003,11,0.2601147951983991,4,Carbon monoxide (CO) emissions,Air Pollution
o_min,xgb_tree_d3,m048517_o_min_ord4_rk00003,11,0.2601147951983991,4,mean_temp_o,Temperature
o_min,xgb_tree_d3,m048517_o_min_ord4_rk00003,11,0.2601147951983991,4,Electricity_demand (kWh),Socioeconomic
o_min,xgb_tree_d3,m048520_o_min_ord4_rk00006,12,0.25972458449144864,4,PM2.5,Air Pollution
o_min,xgb_tree_d3,m048520_o_min_ord4_rk00006,12,0.25972458449144864,4,Carbon monoxide (CO) emissions,Air Pollution
o_min,xgb_tree_d3,m048520_o_min_ord4_rk00006,12,0.25972458449144864,4,mean_temp_areaw_o,Temperature
o_min,xgb_tree_d3,m048520_o_min_ord4_rk00006,12,0.25972458449144864,4,Electricity_demand (kWh),Socioeconomic
o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,13,0.2596405313595175,19,Sulphur dioxide (SO₂) emissions,Air Pollution
o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,13,0.2596405313595175,19,Carbon monoxide (CO) emissions,Air Pollution
o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,13,0.2596405313595175,19,maxgtemp_o,Temperature
o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,13,0.2596405313595175,19,mean_anomalies_areaw_o,Temperature
o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,13,0.2596405313595175,19,sd_lr_o,Temperature
o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,13,0.2596405313595175,19,mean_temp_areaw_o,Temperature
o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,13,0.2596405313595175,19,scpdsi_o,Precipitation/droughts
o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,13,0.2596405313595175,19,scpdsi_aw_o,Precipitation/droughts
o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,13,0.2596405313595175,19,Pop_basic_drinking-water(%),Soil and water quality
o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,13,0.2596405313595175,19,deaths_trans,Disease-related mortality
o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,13,0.2596405313595175,19,unemp,Socioeconomic
o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,13,0.2596405313595175,19,access_just_est,Democracy
o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,13,0.2596405313595175,19,free_relig_est,Democracy
o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,13,0.2596405313595175,19,basic_welf_est,Democracy
o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,13,0.2596405313595175,19,civic_engage_est,Democracy
o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,13,0.2596405313595175,19,elect_part_est,Democracy
o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,13,0.2596405313595175,19,direct_dem_est,Democracy
o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,13,0.2596405313595175,19,migration,Migration
o_min,xgb_tree_d3,m063532_o_min_ord19_rk00018,13,0.2596405313595175,19,Average share of green area in city/ urban area,Green space access
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,Nitrogen oxide (NOx),Air Pollution
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,Sulphur dioxide (SO₂) emissions,Air Pollution
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,agri_emp_o,Soil and water quality
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,maxgtemp_o,Temperature
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,mean_anomalies_o,Temperature
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,mean_anomalies_areaw_o,Temperature
o_min,xgb_tree_d3,m066520_o_min_ord22_rk00006,14,0.25954191091678624,22,sd_lr_o,Temperature
